reservation_id,user_id,user_total_bookings,user_cancelled_bookings,user_recent_bookings_30d,loyalty_level,loyalty_points,date_reservation,seance_date_heure,days_until_seance,booking_lead_hours,seance_hour,seance_weekday,is_weekend,prix_base,langue,film_genre,seat_number,is_premium_seat,statut,cancellation_target
880,75,7,2,1,BRONZE,35,2026-04-07T10:00:00,2026-04-15T07:00:00,8,189,7,2,0,29.62,FR,Comedy,106,0,CONFIRMED,0
881,75,8,2,2,BRONZE,35,2026-04-03T00:00:00,2026-04-12T10:00:00,9,226,10,6,1,14.28,FR,Animation,63,0,CONFIRMED,0
882,75,9,2,5,BRONZE,35,2026-01-19T09:00:00,2026-02-05T01:00:00,17,400,1,3,0,29.55,FR,Comedy,89,0,CONFIRMED,0
883,75,10,3,3,BRONZE,35,2026-03-24T09:00:00,2026-04-13T09:00:00,20,480,9,0,0,30.93,AR,Thriller,97,0,CANCELLED,1
884,75,11,3,4,BRONZE,35,2026-03-23T07:00:00,2026-04-10T02:00:00,18,427,2,4,0,23.25,EN,Comedy,16,0,PENDING,0
885,75,12,4,5,BRONZE,35,2026-03-10T01:00:00,2026-03-25T09:00:00,15,368,9,2,0,20.83,EN,Sci-Fi,13,0,CANCELLED,1
886,75,13,4,9,BRONZE,35,2026-01-16T00:00:00,2026-02-02T17:00:00,17,425,17,0,0,14.76,AR,Drama,54,0,CONFIRMED,0
887,76,1,1,0,BRONZE,93,2026-03-29T02:00:00,2026-04-06T06:00:00,8,196,6,0,0,26.3,FR,Sci-Fi,32,0,CANCELLED,1
888,76,2,1,1,BRONZE,93,2025-12-04T21:00:00,2025-12-21T22:00:00,17,409,22,6,1,16.56,AR,Drama,53,0,PENDING,0
889,76,3,1,2,BRONZE,93,2025-12-07T23:00:00,2025-12-08T20:00:00,1,21,20,0,0,20.85,AR,Sci-Fi,67,0,CONFIRMED,0
890,76,4,1,1,BRONZE,93,2026-01-28T22:00:00,2026-02-14T15:00:00,17,401,15,5,1,15.29,FR,Romance,85,0,CONFIRMED,0
891,76,5,1,4,BRONZE,93,2025-11-23T09:00:00,2025-12-07T02:00:00,14,329,2,6,1,31.6,AR,Thriller,38,0,PENDING,0
892,76,6,1,5,BRONZE,93,2025-10-21T17:00:00,2025-11-09T14:00:00,19,453,14,6,1,18.09,AR,Thriller,2,1,PENDING,0
893,76,7,1,6,BRONZE,93,2025-11-14T06:00:00,2025-11-29T10:00:00,15,364,10,5,1,20.08,EN,Thriller,80,0,CONFIRMED,0
894,76,8,1,7,BRONZE,93,2025-10-22T23:00:00,2025-11-11T03:00:00,20,460,3,1,0,28.24,EN,Romance,113,0,CONFIRMED,0
895,76,9,2,2,BRONZE,93,2026-01-23T22:00:00,2026-02-08T15:00:00,16,377,15,6,1,26.38,AR,Horror,70,0,CANCELLED,1
896,76,10,3,1,BRONZE,93,2026-03-26T18:00:00,2026-04-07T18:00:00,12,288,18,1,0,18.25,FR,Sci-Fi,3,1,CANCELLED,1
897,76,11,4,8,BRONZE,93,2025-12-01T16:00:00,2025-12-07T10:00:00,6,138,10,6,1,16.83,AR,Sci-Fi,65,0,CANCELLED,1
898,76,12,4,2,BRONZE,93,2026-04-03T23:00:00,2026-04-09T17:00:00,6,138,17,3,0,24.54,FR,Action,84,0,CONFIRMED,0
899,76,13,4,10,BRONZE,93,2025-11-24T10:00:00,2025-12-04T08:00:00,10,238,8,3,0,18.78,FR,Sci-Fi,75,0,PENDING,0
900,76,14,4,13,BRONZE,93,2025-11-09T17:00:00,2025-11-27T23:00:00,18,438,23,3,0,23.91,FR,Comedy,101,0,CONFIRMED,0
901,76,15,4,3,BRONZE,93,2026-03-14T22:00:00,2026-03-26T06:00:00,12,272,6,3,0,26.75,FR,Horror,25,0,CONFIRMED,0
902,76,16,4,4,BRONZE,93,2026-03-25T06:00:00,2026-04-09T16:00:00,15,370,16,3,0,20.51,FR,Action,55,0,CONFIRMED,0
903,76,17,4,10,BRONZE,93,2025-12-26T08:00:00,2026-01-03T11:00:00,8,195,11,5,1,25.54,FR,Animation,100,0,CONFIRMED,0
904,76,18,4,14,BRONZE,93,2025-12-12T21:00:00,2025-12-22T12:00:00,10,231,12,0,0,25.78,VO,Sci-Fi,54,0,CONFIRMED,0
905,77,1,0,0,SILVER,226,2025-12-05T07:00:00,2025-12-20T08:00:00,15,361,8,5,1,16.25,EN,Sci-Fi,72,0,PENDING,0
906,77,2,0,1,SILVER,226,2025-11-15T21:00:00,2025-11-18T11:00:00,3,62,11,1,0,14.42,EN,Action,20,0,CONFIRMED,0
907,77,3,0,0,SILVER,226,2026-01-14T01:00:00,2026-01-20T13:00:00,6,156,13,1,0,21.72,AR,Comedy,76,0,PENDING,0
908,77,4,0,1,SILVER,226,2026-01-31T01:00:00,2026-02-04T21:00:00,4,116,21,2,0,15.66,AR,Action,71,0,PENDING,0
909,77,5,0,3,SILVER,226,2026-01-02T19:00:00,2026-01-15T06:00:00,13,299,6,3,0,18.19,FR,Drama,49,0,PENDING,0
910,77,6,0,5,SILVER,226,2025-11-15T06:00:00,2025-12-01T18:00:00,16,396,18,0,0,14.77,EN,Romance,86,0,PENDING,0
911,77,7,0,3,SILVER,226,2026-01-26T08:00:00,2026-02-12T15:00:00,17,415,15,3,0,24.5,EN,Drama,116,0,CONFIRMED,0
912,77,8,0,7,SILVER,226,2025-10-29T20:00:00,2025-11-14T18:00:00,16,382,18,4,0,17.55,FR,Comedy,4,1,PENDING,0
913,78,1,1,0,BRONZE,51,2026-03-29T04:00:00,2026-04-11T14:00:00,13,322,14,5,1,22.84,AR,Thriller,67,0,CANCELLED,1
914,78,2,1,1,BRONZE,51,2025-12-18T18:00:00,2026-01-07T03:00:00,20,465,3,2,0,12.37,EN,Animation,3,1,CONFIRMED,0
915,78,3,1,2,BRONZE,51,2025-11-21T20:00:00,2025-11-23T21:00:00,2,49,21,6,1,28.14,EN,Drama,6,1,PENDING,0
916,78,4,2,1,BRONZE,51,2026-01-21T21:00:00,2026-01-25T23:00:00,4,98,23,6,1,20.3,AR,Drama,33,0,CANCELLED,1
917,78,5,2,1,BRONZE,51,2026-03-24T17:00:00,2026-03-28T13:00:00,4,92,13,5,1,17.71,FR,Romance,20,0,CONFIRMED,0
918,78,6,2,2,BRONZE,51,2026-03-07T09:00:00,2026-03-20T17:00:00,13,320,17,4,0,31.22,FR,Sci-Fi,39,0,CONFIRMED,0
919,78,7,2,5,BRONZE,51,2026-01-04T00:00:00,2026-01-09T18:00:00,5,138,18,4,0,19.51,AR,Action,26,0,CONFIRMED,0
920,78,8,3,4,BRONZE,51,2026-02-17T19:00:00,2026-02-28T21:00:00,11,266,21,5,1,27.05,FR,Action,8,1,CANCELLED,1
921,78,9,4,8,BRONZE,51,2025-11-28T21:00:00,2025-11-30T12:00:00,2,39,12,6,1,21.68,FR,Comedy,114,0,CANCELLED,1
922,78,10,5,9,BRONZE,51,2025-11-28T16:00:00,2025-12-13T07:00:00,15,351,7,5,1,14.03,AR,Sci-Fi,17,0,CANCELLED,1
923,78,11,6,7,BRONZE,51,2026-01-04T20:00:00,2026-01-06T20:00:00,2,48,20,1,0,28.93,EN,Romance,19,0,CANCELLED,1
924,78,12,7,4,BRONZE,51,2026-03-07T03:00:00,2026-03-18T20:00:00,11,281,20,2,0,31.05,VO,Animation,6,1,CANCELLED,1
925,78,13,8,12,BRONZE,51,2025-12-22T01:00:00,2026-01-05T05:00:00,14,340,5,0,0,31.44,FR,Thriller,62,0,CANCELLED,1
926,78,14,9,6,BRONZE,51,2026-02-13T22:00:00,2026-02-21T15:00:00,8,185,15,5,1,28.85,FR,Romance,37,0,CANCELLED,1
927,78,15,9,14,BRONZE,51,2025-12-03T16:00:00,2025-12-05T09:00:00,2,41,9,4,0,18.01,FR,Action,18,0,PENDING,0
928,78,16,9,12,BRONZE,51,2025-12-30T04:00:00,2026-01-12T10:00:00,13,318,10,0,0,22.1,AR,Thriller,44,0,PENDING,0
929,78,17,10,15,BRONZE,51,2025-12-25T02:00:00,2025-12-30T13:00:00,5,131,13,1,0,25.25,FR,Comedy,77,0,CANCELLED,1
930,79,1,0,0,BRONZE,20,2026-04-18T10:00:00,2026-05-03T00:00:00,15,350,0,6,1,15.47,EN,Sci-Fi,63,0,CONFIRMED,0
931,79,2,1,1,BRONZE,20,2025-11-04T08:00:00,2025-11-16T01:00:00,12,281,1,6,1,12.62,AR,Sci-Fi,87,0,CANCELLED,1
932,79,3,2,1,BRONZE,20,2026-01-12T23:00:00,2026-01-21T11:00:00,9,204,11,2,0,15.54,AR,Sci-Fi,2,1,CANCELLED,1
933,79,4,2,2,BRONZE,20,2026-01-15T04:00:00,2026-01-24T21:00:00,9,233,21,5,1,12.19,AR,Romance,88,0,CONFIRMED,0
934,79,5,3,1,BRONZE,20,2026-03-27T01:00:00,2026-04-13T12:00:00,17,419,12,0,0,26.36,FR,Horror,47,0,CANCELLED,1
935,79,6,4,4,BRONZE,20,2025-12-14T04:00:00,2025-12-14T13:00:00,0,9,13,6,1,15.92,AR,Drama,112,0,CANCELLED,1
936,79,7,4,5,BRONZE,20,2025-12-11T19:00:00,2025-12-15T16:00:00,4,93,16,0,0,23.04,EN,Animation,88,0,CONFIRMED,0
937,79,8,4,7,BRONZE,20,2025-11-20T06:00:00,2025-12-06T09:00:00,16,387,9,5,1,13.3,FR,Animation,30,0,PENDING,0
938,79,9,4,4,BRONZE,20,2026-02-08T04:00:00,2026-02-26T12:00:00,18,440,12,3,0,25.56,VO,Sci-Fi,69,0,CONFIRMED,0
939,79,10,4,7,BRONZE,20,2025-12-24T10:00:00,2026-01-02T18:00:00,9,224,18,4,0,24.82,VO,Action,42,0,PENDING,0
940,79,11,4,5,BRONZE,20,2026-02-08T07:00:00,2026-02-23T01:00:00,15,354,1,0,0,22.37,EN,Horror,6,1,CONFIRMED,0
941,79,12,4,6,BRONZE,20,2026-02-06T21:00:00,2026-02-18T11:00:00,12,278,11,2,0,20.98,FR,Comedy,11,1,PENDING,0
942,79,13,4,5,BRONZE,20,2026-02-20T21:00:00,2026-02-22T17:00:00,2,44,17,6,1,30.34,FR,Drama,9,1,CONFIRMED,0
943,79,14,5,12,BRONZE,20,2025-12-17T21:00:00,2026-01-04T08:00:00,18,419,8,6,1,12.48,AR,Thriller,108,0,CANCELLED,1
944,79,15,5,3,BRONZE,20,2026-03-22T19:00:00,2026-03-28T03:00:00,6,128,3,5,1,31.18,AR,Romance,67,0,PENDING,0
945,79,16,5,15,BRONZE,20,2025-11-16T20:00:00,2025-12-03T09:00:00,17,397,9,2,0,13.91,FR,Action,8,1,CONFIRMED,0
946,79,17,5,16,BRONZE,20,2025-10-24T08:00:00,2025-11-10T06:00:00,17,406,6,0,0,14.55,VO,Drama,39,0,CONFIRMED,0
947,80,1,0,0,SILVER,186,2026-01-11T22:00:00,2026-01-14T05:00:00,3,55,5,2,0,24.35,FR,Romance,101,0,CONFIRMED,0
948,80,2,0,1,SILVER,186,2026-01-10T20:00:00,2026-01-28T01:00:00,18,413,1,2,0,20.56,EN,Action,84,0,PENDING,0
949,80,3,0,2,SILVER,186,2025-12-23T18:00:00,2025-12-31T00:00:00,8,174,0,2,0,23.76,FR,Action,92,0,PENDING,0
950,80,4,0,0,SILVER,186,2026-02-28T16:00:00,2026-03-03T14:00:00,3,70,14,1,0,24.75,FR,Drama,93,0,CONFIRMED,0
951,80,5,0,1,SILVER,186,2026-03-15T09:00:00,2026-03-16T21:00:00,1,36,21,0,0,14.55,EN,Horror,84,0,CONFIRMED,0
952,80,6,0,5,SILVER,186,2025-12-02T06:00:00,2025-12-05T15:00:00,3,81,15,4,0,21.39,EN,Comedy,2,1,CONFIRMED,0
953,80,7,0,2,SILVER,186,2026-03-13T09:00:00,2026-03-18T16:00:00,5,127,16,2,0,22.14,AR,Romance,55,0,PENDING,0
954,81,1,0,0,GOLD,693,2025-10-30T19:00:00,2025-11-14T20:00:00,15,361,20,4,0,25.84,EN,Sci-Fi,110,0,PENDING,0
955,81,2,1,1,GOLD,693,2025-11-13T01:00:00,2025-11-22T05:00:00,9,220,5,5,1,18.57,FR,Thriller,117,0,CANCELLED,1
956,81,3,1,0,GOLD,693,2026-02-22T10:00:00,2026-03-08T07:00:00,14,333,7,6,1,16.46,FR,Sci-Fi,31,0,PENDING,0
957,81,4,1,1,GOLD,693,2026-01-24T22:00:00,2026-01-29T13:00:00,5,111,13,3,0,20.01,AR,Action,2,1,CONFIRMED,0
958,81,5,2,1,GOLD,693,2026-03-21T06:00:00,2026-03-27T16:00:00,6,154,16,4,0,20.81,EN,Thriller,47,0,CANCELLED,1
959,81,6,2,1,GOLD,693,2026-04-12T04:00:00,2026-04-16T15:00:00,4,107,15,3,0,17.68,FR,Comedy,23,0,CONFIRMED,0
960,81,7,2,3,GOLD,693,2026-03-05T04:00:00,2026-03-05T21:00:00,0,17,21,3,0,15.52,FR,Action,107,0,CONFIRMED,0
961,81,8,2,4,GOLD,693,2026-03-22T00:00:00,2026-03-26T17:00:00,4,113,17,3,0,18.1,FR,Romance,85,0,CONFIRMED,0
962,81,9,2,8,GOLD,693,2025-11-10T21:00:00,2025-11-29T20:00:00,19,455,20,5,1,26.22,FR,Thriller,17,0,CONFIRMED,0
963,81,10,2,6,GOLD,693,2026-01-12T23:00:00,2026-01-19T23:00:00,7,168,23,0,0,23.99,VO,Comedy,6,1,CONFIRMED,0
964,81,11,2,9,GOLD,693,2025-12-03T01:00:00,2025-12-20T03:00:00,17,410,3,5,1,14.97,FR,Sci-Fi,36,0,PENDING,0
965,81,12,3,11,GOLD,693,2025-11-20T19:00:00,2025-11-25T12:00:00,5,113,12,1,0,26.55,AR,Romance,79,0,CANCELLED,1
966,81,13,3,11,GOLD,693,2025-12-09T22:00:00,2025-12-26T04:00:00,17,390,4,4,0,29.65,AR,Drama,67,0,CONFIRMED,0
967,81,14,3,7,GOLD,693,2026-01-13T18:00:00,2026-01-28T19:00:00,15,361,19,2,0,21.67,VO,Horror,75,0,PENDING,0
968,81,15,3,14,GOLD,693,2025-11-21T09:00:00,2025-11-26T01:00:00,5,112,1,2,0,16.39,FR,Romance,51,0,CONFIRMED,0
969,81,16,3,8,GOLD,693,2026-01-12T16:00:00,2026-01-16T06:00:00,4,86,6,4,0,30.71,FR,Animation,18,0,CONFIRMED,0
970,82,1,0,0,BRONZE,169,2025-12-09T00:00:00,2025-12-18T08:00:00,9,224,8,3,0,21.02,FR,Drama,64,0,CONFIRMED,0
971,82,2,0,0,BRONZE,169,2026-03-04T20:00:00,2026-03-10T01:00:00,6,125,1,1,0,17.31,FR,Thriller,38,0,CONFIRMED,0
972,82,3,1,2,BRONZE,169,2025-11-06T08:00:00,2025-11-23T08:00:00,17,408,8,6,1,17.53,FR,Action,47,0,CANCELLED,1
973,82,4,1,1,BRONZE,169,2026-02-27T00:00:00,2026-03-03T10:00:00,4,106,10,1,0,25.5,FR,Sci-Fi,99,0,CONFIRMED,0
974,82,5,1,4,BRONZE,169,2025-11-16T06:00:00,2025-12-04T17:00:00,18,443,17,3,0,27.05,AR,Thriller,2,1,CONFIRMED,0
975,82,6,1,2,BRONZE,169,2026-01-20T22:00:00,2026-01-29T19:00:00,9,213,19,3,0,28.44,AR,Action,84,0,PENDING,0
976,82,7,1,2,BRONZE,169,2026-03-11T22:00:00,2026-03-17T00:00:00,6,122,0,1,0,16.54,AR,Horror,67,0,CONFIRMED,0
977,82,8,1,5,BRONZE,169,2025-12-20T20:00:00,2025-12-28T08:00:00,8,180,8,6,1,27.84,FR,Comedy,99,0,CONFIRMED,0
978,82,9,1,6,BRONZE,169,2025-12-27T20:00:00,2026-01-15T06:00:00,19,442,6,3,0,23.17,FR,Animation,17,0,PENDING,0
979,82,10,1,8,BRONZE,169,2025-12-12T23:00:00,2025-12-20T10:00:00,8,179,10,5,1,16.51,FR,Romance,98,0,CONFIRMED,0
980,82,11,1,5,BRONZE,169,2026-01-25T16:00:00,2026-01-26T09:00:00,1,17,9,0,0,23.35,FR,Action,43,0,PENDING,0
981,82,12,1,11,BRONZE,169,2025-11-14T16:00:00,2025-12-03T09:00:00,19,449,9,2,0,19.82,FR,Thriller,9,1,CONFIRMED,0
982,82,13,2,3,BRONZE,169,2026-03-23T00:00:00,2026-04-04T09:00:00,12,297,9,5,1,31.24,EN,Drama,22,0,CANCELLED,1
983,82,14,3,13,BRONZE,169,2025-11-29T05:00:00,2025-11-30T03:00:00,1,22,3,6,1,28.53,EN,Action,26,0,CANCELLED,1
984,83,1,0,0,BRONZE,79,2025-12-06T08:00:00,2025-12-16T06:00:00,10,238,6,1,0,13.15,EN,Comedy,111,0,CONFIRMED,0
985,83,2,0,0,BRONZE,79,2026-03-22T06:00:00,2026-04-02T22:00:00,11,280,22,3,0,20.37,AR,Drama,116,0,CONFIRMED,0
986,83,3,0,1,BRONZE,79,2026-02-26T01:00:00,2026-03-07T12:00:00,9,227,12,5,1,28.36,EN,Comedy,74,0,CONFIRMED,0
987,83,4,0,3,BRONZE,79,2025-12-11T20:00:00,2025-12-17T23:00:00,6,147,23,2,0,16.03,VO,Drama,106,0,PENDING,0
988,83,5,0,4,BRONZE,79,2025-12-06T00:00:00,2025-12-25T16:00:00,19,472,16,3,0,23.38,EN,Horror,6,1,CONFIRMED,0
989,83,6,0,5,BRONZE,79,2025-12-23T23:00:00,2026-01-08T03:00:00,16,364,3,3,0,28.85,AR,Drama,106,0,CONFIRMED,0
990,83,7,0,2,BRONZE,79,2026-02-15T05:00:00,2026-03-06T15:00:00,19,466,15,4,0,24.35,FR,Drama,85,0,CONFIRMED,0
991,83,8,0,5,BRONZE,79,2026-01-09T09:00:00,2026-01-14T17:00:00,5,128,17,2,0,29.71,FR,Thriller,69,0,PENDING,0
992,83,9,1,8,BRONZE,79,2025-10-23T04:00:00,2025-11-11T19:00:00,19,471,19,1,0,21.87,VO,Animation,48,0,CANCELLED,1
993,83,10,1,2,BRONZE,79,2026-03-23T18:00:00,2026-04-09T08:00:00,17,398,8,3,0,27.59,FR,Comedy,27,0,CONFIRMED,0
994,83,11,2,2,BRONZE,79,2026-03-31T20:00:00,2026-04-09T05:00:00,9,201,5,3,0,18.87,FR,Comedy,5,1,CANCELLED,1
995,83,12,2,4,BRONZE,79,2026-03-21T06:00:00,2026-03-28T11:00:00,7,173,11,5,1,25.41,EN,Horror,11,1,CONFIRMED,0
996,84,1,0,0,BRONZE,91,2026-04-15T07:00:00,2026-04-19T07:00:00,4,96,7,6,1,17.88,EN,Drama,10,1,CONFIRMED,0
997,84,2,0,1,BRONZE,91,2026-02-09T06:00:00,2026-02-18T21:00:00,9,231,21,2,0,19.16,FR,Action,87,0,CONFIRMED,0
998,84,3,0,1,BRONZE,91,2026-04-06T18:00:00,2026-04-20T16:00:00,14,334,16,0,0,25.25,EN,Action,89,0,CONFIRMED,0
999,84,4,0,2,BRONZE,91,2026-04-18T09:00:00,2026-05-05T02:00:00,17,401,2,1,0,19.55,FR,Comedy,117,0,CONFIRMED,0
1000,84,5,0,4,BRONZE,91,2026-01-02T10:00:00,2026-01-02T23:00:00,0,13,23,4,0,18.74,FR,Sci-Fi,29,0,CONFIRMED,0
1001,84,6,0,5,BRONZE,91,2025-10-31T05:00:00,2025-11-15T21:00:00,15,376,21,5,1,15.34,FR,Action,42,0,CONFIRMED,0
1002,84,7,0,6,BRONZE,91,2025-11-11T04:00:00,2025-11-22T23:00:00,11,283,23,5,1,19.9,FR,Comedy,14,0,CONFIRMED,0
1003,84,8,1,5,BRONZE,91,2026-01-07T00:00:00,2026-01-07T12:00:00,0,12,12,2,0,19.78,FR,Action,105,0,CANCELLED,1
1004,84,9,1,8,BRONZE,91,2025-11-10T23:00:00,2025-11-12T03:00:00,2,28,3,2,0,13.35,FR,Drama,77,0,PENDING,0
1005,84,10,1,8,BRONZE,91,2025-12-02T16:00:00,2025-12-06T13:00:00,4,93,13,5,1,17.04,FR,Drama,81,0,CONFIRMED,0
1006,84,11,1,10,BRONZE,91,2025-10-24T06:00:00,2025-10-31T14:00:00,7,176,14,4,0,15.51,AR,Sci-Fi,109,0,CONFIRMED,0
1007,84,12,1,3,BRONZE,91,2026-04-14T16:00:00,2026-04-24T11:00:00,10,235,11,4,0,19.65,EN,Comedy,76,0,CONFIRMED,0
1008,84,13,2,4,BRONZE,91,2026-04-14T07:00:00,2026-04-21T03:00:00,7,164,3,1,0,16.73,FR,Comedy,11,1,CANCELLED,1
1009,85,1,0,0,SILVER,237,2026-02-26T09:00:00,2026-03-03T16:00:00,5,127,16,1,0,30.47,EN,Thriller,95,0,CONFIRMED,0
1010,85,2,1,1,SILVER,237,2026-01-28T09:00:00,2026-02-08T17:00:00,11,272,17,6,1,27.84,FR,Romance,97,0,CANCELLED,1
1011,85,3,1,2,SILVER,237,2026-01-25T00:00:00,2026-01-30T10:00:00,5,130,10,4,0,16.12,FR,Thriller,32,0,CONFIRMED,0
1012,85,4,1,3,SILVER,237,2026-02-21T22:00:00,2026-03-05T06:00:00,12,272,6,3,0,18.43,FR,Action,112,0,PENDING,0
1013,85,5,1,0,SILVER,237,2026-04-06T06:00:00,2026-04-10T20:00:00,4,110,20,4,0,14.51,FR,Animation,102,0,CONFIRMED,0
1014,85,6,1,1,SILVER,237,2026-03-29T21:00:00,2026-04-14T14:00:00,16,377,14,1,0,21.34,FR,Comedy,55,0,CONFIRMED,0
1015,85,7,2,6,SILVER,237,2026-02-04T16:00:00,2026-02-14T11:00:00,10,235,11,5,1,31.35,FR,Romance,62,0,CANCELLED,1
1016,85,8,2,7,SILVER,237,2026-01-16T22:00:00,2026-01-25T05:00:00,9,199,5,6,1,15.36,FR,Horror,95,0,CONFIRMED,0
1017,85,9,2,8,SILVER,237,2025-12-17T10:00:00,2026-01-02T22:00:00,16,396,22,4,0,19.63,AR,Romance,118,0,CONFIRMED,0
1018,85,10,2,9,SILVER,237,2025-11-29T05:00:00,2025-12-04T22:00:00,5,137,22,3,0,19.61,FR,Comedy,72,0,CONFIRMED,0
1019,85,11,2,4,SILVER,237,2026-03-15T19:00:00,2026-03-20T05:00:00,5,106,5,4,0,15.09,FR,Action,65,0,CONFIRMED,0
1020,86,1,1,0,GOLD,893,2025-12-15T01:00:00,2025-12-28T23:00:00,13,334,23,6,1,31.75,FR,Thriller,118,0,CANCELLED,1
1021,86,2,1,1,GOLD,893,2025-11-26T05:00:00,2025-11-30T14:00:00,4,105,14,6,1,27.26,VO,Romance,97,0,CONFIRMED,0
1022,86,3,1,2,GOLD,893,2025-12-14T23:00:00,2025-12-30T01:00:00,16,362,1,1,0,13.15,FR,Drama,32,0,CONFIRMED,0
1023,86,4,1,0,GOLD,893,2026-01-17T10:00:00,2026-02-01T13:00:00,15,363,13,6,1,25.31,FR,Animation,88,0,CONFIRMED,0
1024,86,5,1,4,GOLD,893,2025-11-22T05:00:00,2025-11-22T17:00:00,0,12,17,5,1,14.33,FR,Sci-Fi,50,0,CONFIRMED,0
1025,86,6,1,0,GOLD,893,2026-03-29T18:00:00,2026-04-18T09:00:00,20,471,9,5,1,15.78,FR,Romance,33,0,CONFIRMED,0
1026,86,7,1,6,GOLD,893,2025-12-03T22:00:00,2025-12-16T16:00:00,13,306,16,1,0,18.16,FR,Thriller,94,0,CONFIRMED,0
1027,86,8,1,7,GOLD,893,2025-11-23T23:00:00,2025-12-11T13:00:00,18,422,13,3,0,14.85,AR,Thriller,51,0,CONFIRMED,0
1028,86,9,1,1,GOLD,893,2026-03-06T19:00:00,2026-03-07T01:00:00,1,6,1,5,1,13.94,AR,Drama,54,0,PENDING,0
1029,86,10,1,2,GOLD,893,2026-03-07T05:00:00,2026-03-15T10:00:00,8,197,10,6,1,15.73,FR,Horror,65,0,CONFIRMED,0
1030,86,11,1,3,GOLD,893,2026-02-24T05:00:00,2026-02-28T17:00:00,4,108,17,5,1,13.18,FR,Romance,34,0,PENDING,0
1031,86,12,1,8,GOLD,893,2025-12-28T07:00:00,2026-01-16T01:00:00,19,450,1,4,0,24.73,FR,Action,16,0,CONFIRMED,0
1032,87,1,1,0,BRONZE,144,2026-04-17T09:00:00,2026-04-23T07:00:00,6,142,7,3,0,27.04,FR,Animation,6,1,CANCELLED,1
1033,87,2,1,1,BRONZE,144,2025-12-07T10:00:00,2025-12-15T16:00:00,8,198,16,0,0,24.06,VO,Romance,120,0,PENDING,0
1034,87,3,2,2,BRONZE,144,2025-11-15T21:00:00,2025-11-23T07:00:00,8,178,7,6,1,19.42,VO,Thriller,105,0,CANCELLED,1
1035,87,4,3,1,BRONZE,144,2026-01-16T22:00:00,2026-01-25T05:00:00,9,199,5,6,1,24.22,VO,Thriller,104,0,CANCELLED,1
1036,87,5,3,3,BRONZE,144,2025-12-23T22:00:00,2026-01-08T15:00:00,16,377,15,3,0,28.71,VO,Action,16,0,CONFIRMED,0
1037,87,6,3,5,BRONZE,144,2025-10-22T03:00:00,2025-10-30T05:00:00,8,194,5,3,0,21.04,EN,Romance,66,0,CONFIRMED,0
1038,87,7,4,6,BRONZE,144,2025-11-07T00:00:00,2025-11-07T14:00:00,0,14,14,4,0,24.68,AR,Thriller,95,0,CANCELLED,1
1039,87,8,4,4,BRONZE,144,2025-12-27T03:00:00,2026-01-09T07:00:00,13,316,7,4,0,21.69,AR,Romance,45,0,PENDING,0
1040,87,9,4,5,BRONZE,144,2025-12-19T07:00:00,2026-01-04T04:00:00,16,381,4,6,1,19.7,EN,Sci-Fi,112,0,CONFIRMED,0
1041,87,10,4,7,BRONZE,144,2025-12-11T09:00:00,2025-12-14T08:00:00,3,71,8,6,1,21.96,FR,Romance,71,0,CONFIRMED,0
1042,87,11,4,7,BRONZE,144,2025-12-26T07:00:00,2026-01-05T19:00:00,10,252,19,0,0,25.25,FR,Comedy,97,0,CONFIRMED,0
1043,87,12,4,1,BRONZE,144,2026-03-22T21:00:00,2026-04-07T09:00:00,16,372,9,1,0,12.58,VO,Drama,50,0,CONFIRMED,0
1044,87,13,4,3,BRONZE,144,2026-02-12T19:00:00,2026-03-04T04:00:00,20,465,4,2,0,25.41,EN,Thriller,82,0,CONFIRMED,0
1045,87,14,4,13,BRONZE,144,2025-10-24T00:00:00,2025-11-11T20:00:00,18,452,20,1,0,16.48,EN,Thriller,9,1,CONFIRMED,0
1046,87,15,5,8,BRONZE,144,2026-01-11T17:00:00,2026-01-30T05:00:00,19,444,5,4,0,20.74,FR,Comedy,38,0,CANCELLED,1
1047,88,1,0,0,BRONZE,171,2025-11-23T23:00:00,2025-11-26T22:00:00,3,71,22,2,0,29.07,VO,Animation,1,1,CONFIRMED,0
1048,88,2,0,0,BRONZE,171,2026-03-01T22:00:00,2026-03-11T04:00:00,10,222,4,2,0,18.39,FR,Sci-Fi,102,0,CONFIRMED,0
1049,88,3,0,2,BRONZE,171,2025-11-19T03:00:00,2025-11-21T15:00:00,2,60,15,4,0,19.91,EN,Horror,19,0,CONFIRMED,0
1050,88,4,0,1,BRONZE,171,2026-02-21T19:00:00,2026-03-08T13:00:00,15,354,13,6,1,21.12,EN,Comedy,86,0,PENDING,0
1051,88,5,0,0,BRONZE,171,2026-04-11T00:00:00,2026-04-17T20:00:00,6,164,20,4,0,22.05,EN,Comedy,109,0,CONFIRMED,0
1052,88,6,1,3,BRONZE,171,2026-02-22T19:00:00,2026-03-01T06:00:00,7,155,6,6,1,26.08,FR,Thriller,43,0,CANCELLED,1
1053,88,7,1,4,BRONZE,171,2026-02-25T03:00:00,2026-03-12T07:00:00,15,364,7,3,0,26.71,VO,Romance,110,0,CONFIRMED,0
1054,89,1,0,0,GOLD,1061,2026-01-09T00:00:00,2026-01-18T06:00:00,9,222,6,6,1,25.56,VO,Romance,51,0,PENDING,0
